Date,Market,OpenInterest,ProdLong,ProdShort,SwapLong,SwapShort,MMLong,MMShort,OtherLong,OtherShort,ChangeOI,ChangeMMLong,ChangeMMShort,MMNet,SwapNet,ProducerNet,OtherNet,SpecPressure,DealerPressure,ProdPressure,PsychophysicalPositioning,PP_signed,PositionShock,MMNet_EWM,PosMomentum,CrowdingIndex,DivergenceIndex
2022-06-28,,622359,22058,67649,88858,233193,121681,75044,157161,38707,-17425.0,-3533.0,11647.0,46637,-144335,-45591,118454,0.07493584892320991,-0.23191598418276269,-0.07325514694894747,-0.7341319246470749,-0.7341319246470749,-0.6746536833888139,90075.37142354525,-43438.37142354525,0.03379476083880483,0.3068518331059726
2022-07-05,,641642,23894,64199,90707,217444,113448,86642,158768,39158,19283.0,-8233.0,11598.0,26806,-126737,-40305,119610,0.04177719039589054,-0.19751980076117212,-0.06281540173492384,-1.2747135261590616,-1.2747135261590616,-0.8830946016318266,85388.75131809745,-58582.75131809745,0.0,0.23929699115706266
2022-07-12,,694137,27406,56481,92054,199566,99643,96895,152760,38657,52495.0,-13805.0,10253.0,2748,-107512,-29075,114103,0.003958872672109396,-0.15488585106398306,-0.04188654401076444,-3.532160531003956,-3.532160531003956,-1.063700496235374,79267.21418342357,-76519.21418342357,0.0,0.15884472373609246
2022-07-19,,677492,30791,56838,94886,179387,98266,107987,141662,39440,-16645.0,-1377.0,11092.0,-9721,-84501,-26047,102222,-0.014348508912282358,-0.124726196028883,-0.03844621043495717,-2.248258783618466,2.248258783618466,-0.5508341690054076,72675.49461428108,-82396.49461428108,0.0,0.11037768711660065
2022-07-26,,622683,24541,50173,92205,174234,102073,112547,143488,41589,-54809.0,3806.0,4560.0,-10474,-82029,-25632,101899,-0.01682075791373781,-0.13173476712869953,-0.04116380244843684,-2.153537153218144,2.153537153218144,-0.033263659893388434,66516.272791001,-76990.272791001,0.0,0.11491400921496171
2022-08-02,,613727,25045,56385,87849,196574,109004,81105,141206,40818,-8956.0,6932.0,-31442.0,27899,-108725,-31340,100388,0.04545832267441387,-0.17715531498532736,-0.05106505009556366,-1.1569142219339712,-1.1569142219339712,1.6451292370940964,63655.734065741664,-35756.734065741664,0.20612027845816683,0.22261363765974124
2022-08-09,,612376,24568,62496,83181,205930,112364,59567,138578,42741,-1351.0,3360.0,-21539.0,52797,-122749,-37928,95837,0.08621663814388546,-0.20044711092531386,-0.0619358041464721,-0.5194373107980021,-0.5194373107980021,1.1158884849694402,62851.383394205244,-10054.383394205244,0.3398596966181084,0.28666374906919934
2022-08-16,,598603,22638,59416,83908,204467,108673,62437,136452,38652,-13773.0,-3692.0,2871.0,46236,-120559,-36778,97800,0.07723984009435302,-0.2014005943839239,-0.0614397188119672,-0.6453034454440479,-0.6453034454440479,-0.29810440762969687,61620.61425389374,-15384.614253893742,0.30461733488032317,0.2786404344782769
2022-08-23,,598932,22539,56677,85569,191585,106957,76631,135231,37953,329.0,-1716.0,14194.0,30326,-106016,-34138,97278,0.05063346089372416,-0.17700840830010753,-0.05699812332618728,-1.0529375896498576,-1.0529375896498576,-0.7242687816767102,59302.49467953124,-28976.494679531243,0.21915689055047055,0.2276418691938317
2022-08-30,,581386,21925,53688,87323,186289,102925,82199,136640,39315,-17546.0,-4032.0,5567.0,20726,-98966,-31763,97325,0.03564929324063531,-0.17022425720605588,-0.05463323850247512,-1.4161140914185906,-1.4161140914185906,-0.43670101522510896,56444.976555121524,-35718.976555121524,0.16759056336212452,0.2058735504466912
2022-09-06,,594783,23219,49653,89388,175930,96271,95054,136744,36390,13396.0,-6654.0,12856.0,1217,-86542,-26434,100354,0.0020461243848596882,-0.1455018048599237,-0.044443099416089565,-4.2324053362671465,-4.2324053362671465,-0.8850763913257407,52354.015328816226,-51137.015328816226,0.06279811782905763,0.14754792924478338
2022-09-13,,593418,19831,47427,89922,171871,90604,100736,137097,32416,-1365.0,-5667.0,5682.0,-10132,-81949,-27596,104681,-0.017073968096687327,-0.13809658621747234,-0.04650347647021155,-2.0952122335327115,2.0952122335327115,-0.5142405743831292,47725.42160075576,-57857.42160075576,0.0018370504060848266,0.12102261812078502
2022-09-20,,618780,24344,42330,96613,150801,84887,117853,130792,37039,25362.0,-5717.0,17118.0,-32966,-54188,-17986,93753,-0.05327580076925563,-0.08757231972591228,-0.029066873525324024,-0.9087259884142596,0.9087259884142596,-1.0374317001778257,41748.27925995904,-74714.27925995903,0.0,0.034296518956656655
2022-09-27,,584868,21642,34504,99062,143198,78540,119840,124350,37077,-33912.0,-6347.0,1986.0,-41300,-44136,-12862,87273,-0.0706142240642333,-0.07546318143581116,-0.021991286922861227,-0.683146699445735,0.683146699445735,-0.3807420416445692,35596.554870332446,-76896.55487033245,0.0,0.004848957371577853
2022-10-04,,588463,20379,43193,94277,169821,95180,90239,124855,39376,3595.0,16640.0,-29601.0,4941,-75544,-22814,85479,0.00839644973430785,-0.12837510599646876,-0.03876879260038439,-2.7915395370238296,-2.7915395370238296,2.049172358245354,33325.7730280856,-28384.773028085598,0.21309805801082057,0.1367715557307766
2022-10-11,,574421,19733,43636,91854,169310,86676,85386,125034,34954,-14043.0,-8504.0,-4853.0,1290,-77456,-23903,90080,0.0022457396230291023,-0.1348418668537536,-0.04161233659632917,-4.117973202116853,-4.117973202116853,-0.16180920193255197,30952.75280378296,-29662.75280378296,0.19627270800114288,0.1370876064767827
2022-10-18,,582348,22723,37514,93015,161577,80501,101134,124158,34180,7928.0,-6175.0,15748.0,-20633,-68562,-14791,89978,-0.035430704664564834,-0.11773372622555585,-0.025398902374525197,-1.3338486475100406,1.3338486475100406,-0.9639328117383632,27131.585929428667,-47764.585929428664,0.09524226476308101,0.08230302156099101
2022-10-25,,606961,26948,35861,95438,159006,78647,111781,125999,33523,24612.0,-1854.0,10648.0,-33134,-63568,-8913,92476,-0.05458999836892321,-0.10473160549030333,-0.014684633773833904,-0.8433124071643535,0.8433124071643535,-0.5610178877394711,22667.468453174693,-55801.46845317469,0.037632376932081074,0.05014160712138012
2022-11-01,,599297,24488,32752,98254,158634,82503,121381,128935,32427,-7664.0,3856.0,9599.0,-38878,-60380,-8264,96508,-0.06487267581850067,-0.10075138036733039,-0.013789490019139091,-0.6683438728831572,0.6683438728831572,-0.2577288846876121,18108.544864050644,-56986.544864050644,0.01116159893821949,0.035878704548829715
2022-11-08,,645338,24268,44818,94908,168372,97196,105415,130036,36875,46041.0,14693.0,-15966.0,-8219,-73464,-20550,93161,-0.012735961620112252,-0.11383801976638598,-0.03184377798920875,-2.186683294646542,2.186683294646542,1.415429140689382,16158.356355602447,-24377.356355602446,0.15245121984939675,0.10110205814627372
2022-11-15,,684124,23135,65715,91622,196173,111455,70729,128978,30675,38786.0,14259.0,-34686.0,40726,-104551,-42580,98303,0.05953014365816723,-0.15282463413065467,-0.06224017868105782,-0.5533293164756842,-0.5533293164756842,2.160417646246232,17978.181810743008,22747.818189256992,0.3780104519018959,0.2123547777888219
2022-11-22,,570841,16198,59813,95880,191153,104948,73029,120374,27815,-113284.0,-6507.0,2300.0,31919,-95273,-43615,92559,0.055915745365171736,-0.16689936427131197,-0.07640481324922352,-0.7731408538925169,-0.7731408538925169,-0.4030691068640813,19010.83500994723,12908.16499005277,0.3374240762417394,0.2228151096364837
2022-11-29,,559524,14569,54651,97493,186385,102096,74087,118940,27505,-11317.0,-2852.0,1058.0,28009,-88892,-40082,91435,0.050058621256639575,-0.1588707544269772,-0.0716358905069309,-0.8821761717862986,-0.8821761717862986,-0.1794744170624594,19677.36574995114,8331.63425004886,0.31940514484271454,0.20892937568361677
2022-12-06,,566225,14665,56718,91387,189529,108196,70578,116290,29118,6701.0,6100.0,-3509.0,37618,-98142,-42053,87172,0.06643648726213078,-0.17332685769791162,-0.0742690626517727,-0.5712346232297276,-0.5712346232297276,0.44095211146091823,21006.301620325128,16611.698379674872,0.36368747522972983,0.2397633449600424
2022-12-13,,606562,18083,59579,91509,203135,122652,66098,118517,34657,40338.0,14456.0,-4480.0,56554,-111626,-41496,83860,0.09323696505880685,-0.184030651442062,-0.06841180291544804,-0.158038639937354,-0.158038639937354,0.8673531437460784,23639.46446326401,32914.53553673599,0.4509525609003014,0.27726761650086884
2022-12-20,,606785,19373,59875,89444,204825,124021,65569,117994,33989,222.0,1369.0,-530.0,58452,-115381,-40502,84005,0.09633066077770545,-0.19015137157312723,-0.06674851883286502,-0.11741068337875087,-0.11741068337875087,0.0870900959340327,26218.170799318526,32233.829200681474,0.4596993465257104,0.2864820323508327
2022-12-27,,579634,18739,62993,89125,214733,123337,56005,121450,35643,-27151.0,-684.0,-9563.0,67332,-125608,-44254,85807,0.1161629580045339,-0.2167022638423557,-0.07634817833322406,0.033278089524312514,0.033278089524312514,0.4085581766267229,29263.639628998637,38068.36037100136,0.5006221370176134,0.3328652218468896
2023-01-03,,606863,19698,65585,87558,219789,127360,54555,120816,33586,27229.0,4023.0,-1450.0,72805,-132231,-45887,87230,0.11996941649103669,-0.2178926709982319,-0.07561344158401484,0.11798509074453914,0.11798509074453914,0.2516784597906367,32488.925582406144,40316.07441759386,0.5258440325538954,0.3378620874892686
2023-01-10,,664014,20816,72344,84097,226614,136643,54069,124801,34768,57151.0,9283.0,-487.0,82574,-142517,-51528,90033,0.12435581177505294,-0.21462951082356696,-0.07760077347766764,0.2454673519411532,0.2454673519411532,0.44872853602828244,36198.9310948205,46375.0689051795,0.5708637105173415,0.3389853225986199
2023-01-17,,705668,27704,74603,84897,236943,145586,52229,119928,36492,41654.0,8943.0,-1839.0,93357,-152046,-46899,83436,0.13229592386221284,-0.21546392921317106,-0.06646043181779533,0.3655817886234867,0.3655817886234867,0.4942404377374967,40432.862124833795,52924.137875166205,0.620556328746417,0.34775985307538393
2023-01-24,,733468,28515,72575,85452,247408,157363,50732,118778,41547,27800.0,11776.0,-1497.0,106631,-161956,-44060,77231,0.14537921218103583,-0.220808542431299,-0.06007078700093255,0.5018194660964983,0.5018194660964983,0.6203474131909089,45336.42789336463,61294.57210663537,0.6817285270560476,0.3661877546123348
2023-01-31,,661942,26826,69574,83654,250678,161672,50132,116936,38942,-71526.0,4309.0,-600.0,111540,-167024,-42748,77994,0.16850418918878088,-0.25232422175961033,-0.06457967616498123,0.5323398811321971,0.5323398811321971,0.24612301377560158,50240.39619755984,61299.60380244016,0.7043512723854116,0.4208284109483912
2023-02-07,,620608,25328,61150,88134,225007,133354,54515,105864,36669,-41334.0,-28318.0,4383.0,78839,-136873,-35822,69195,0.12703510106218419,-0.2205466252449211,-0.057720815716200885,0.1871422770831907,0.1871422770831907,-1.6152083788696325,52358.81129403689,26480.18870596311,0.5536512530300377,0.34758172630710527
2023-02-14,,605576,21696,55888,90148,205471,122037,64684,102818,34945,-15033.0,-11317.0,10169.0,57353,-115323,-34192,67873,0.09470817865965626,-0.190435222003514,-0.05646194697279945,-0.11074928215231306,-0.11074928215231306,-1.0955636276250722,52728.751198182305,4624.2488018176955,0.4546346903601021,0.2851434006631703
2023-02-21,,599637,20085,53508,89889,201483,119178,66721,103134,33791,-5939.0,-2858.0,2038.0,52457,-111594,-33423,69343,0.087481259495328,-0.18610259206820126,-0.05573872192676569,-0.16686419570927755,-0.16686419570927755,-0.2587875874920291,52708.62147979843,-251.62147979842848,0.4320718545213232,0.27358385156352927
2023-02-28,,575384,20560,53500,93481,193015,113296,73388,103828,30693,-24253.0,-5882.0,6667.0,39908,-99534,-32940,73135,0.06935889771005102,-0.17298708340864535,-0.05724872433018645,-0.39969487434712225,-0.39969487434712225,-0.6629890379669042,51760.42729610966,-11852.427296109658,0.374240762417394,0.24234598111869637
2023-03-07,,615245,20197,52487,95359,182976,114511,90405,104958,30933,39862.0,1215.0,17017.0,24106,-87617,-32290,74025,0.03918113922096075,-0.14240993425383383,-0.05248315711627075,-0.8535910226729843,-0.8535910226729843,-0.8333429728262015,49711.95120010153,-25605.951200101532,0.3464282498503716,0.18159107347479458
2023-03-14,,676591,23405,66696,97265,222658,140846,55484,106288,37095,61346.0,26334.0,-34921.0,85362,-125393,-43291,69193,0.1261648470050592,-0.18533057637479658,-0.06398400215196477,0.4321871144823688,0.4321871144823688,2.972183626809418,52352.69555564957,33009.30444435043,0.6811103224279969,0.3114954233798558
2023-03-21,,718931,28163,77874,92610,241763,146318,39363,107421,39992,42340.0,5472.0,-16121.0,106955,-149153,-49711,67429,0.14876949248258872,-0.2074649722991497,-0.06914571773925453,0.6671225493659326,0.6671225493659326,1.0394873873283887,56397.31069967552,50557.68930032448,0.797224193930008,0.3562344647817384
2023-03-28,,711739,27295,80282,90835,257141,159971,29657,109306,39587,-7192.0,13654.0,-9706.0,130314,-166306,-52987,69719,0.18309239763452614,-0.23366149670033537,-0.0744472341687051,0.8645954200018952,0.8645954200018952,1.1108379486272322,61872.62101821808,68441.37898178192,0.9228345271127745,0.41675389433486154
2023-04-04,,748112,29128,76377,89856,284641,171969,26983,120751,45694,36373.0,11997.0,-2674.0,144986,-194785,-47249,75057,0.19380253224116176,-0.260368768312766,-0.06315765553820818,0.9634981600874291,0.9634981600874291,0.6954167138470196,68029.16760946119,76956.83239053881,1.0,0.45417130055392774
2023-04-11,,736307,28950,75727,92514,285747,161859,24296,121933,43089,-11805.0,-10109.0,-2687.0,137563,-193233,-46777,78844,0.18682832025228607,-0.2624353700290775,-0.06352920724643389,0.9134145135647982,0.9134145135647982,-0.3551322757568638,73179.82186061221,64383.17813938779,0.9601526684775024,0.4492636902813636
2023-04-18,,748698,30218,76279,93761,289435,164063,29810,120379,39480,12391.0,2203.0,5514.0,134253,-195674,-46061,80899,0.17931529134577626,-0.2613523743886053,-0.06152146793500183,0.885827778598488,0.885827778598488,-0.15971700647921533,77703.76098204835,56549.23901795165,0.9423842908216399,0.44066766573438154
2023-04-25,,704204,29197,73821,94541,286724,159461,26287,115209,38559,-44494.0,-4601.0,-3523.0,133174,-192183,-44624,76650,0.18911281390051746,-0.2729081345746403,-0.06336800131779996,0.8661094738590059,0.8661094738590059,-0.05288053743550734,81812.6675759707,51361.3324240293,0.9365921217912242,0.46202094847515773
2023-05-02,,744202,30935,77717,94283,294550,172032,24216,117939,40592,39998.0,12571.0,-2071.0,147816,-200267,-46782,77347,0.19862349200889007,-0.26910301235417267,-0.06286196489662753,0.9483898030149939,0.9483898030149939,0.7195754161585067,86701.80331108398,61114.196688916025,1.0,0.46772650436306273
2023-05-09,,794166,31595,80030,95377,298922,172938,26312,120028,41117,49964.0,905.0,2097.0,146626,-203545,-48435,78911,0.18462890629918682,-0.2563003200842141,-0.06098850869969251,0.916171650000505,0.916171650000505,-0.05862270962334442,91140.63269544812,55485.36730455188,0.9937075657268555,0.44092922638340093
2023-05-16,,769191,29747,74925,96434,288813,162666,30877,111221,37744,-24976.0,-10272.0,4564.0,131789,-192379,-45178,73477,0.17133455799664843,-0.25010563046109485,-0.05873443657037069,0.7844873309530092,0.7844873309530092,-0.7338182670468674,94151.62286615567,37637.37713384433,0.915253072188498,0.4214401884577433
2023-05-23,,722490,30015,66336,94612,267523,148165,30775,102698,37384,-46701.0,-14502.0,-102.0,117390,-172911,-36321,65314,0.1624797575052942,-0.23932649586845492,-0.05027197608271395,0.6561103588223908,0.6561103588223908,-0.7161878341557448,95872.98413532932,21517.015864670684,0.8391146174834493,0.4018062533737491
2023-05-30,,639126,22218,55335,92838,253406,142504,34651,100289,35423,-83363.0,-5661.0,3876.0,107853,-160568,-33117,64866,0.16875076276039466,-0.2512305867700579,-0.05181607382581838,0.557212536224081,0.557212536224081,-0.4759478528927214,96760.39271789751,11092.607282102486,0.7886852513801054,0.4199813495304525
2023-06-06,,625245,23131,54417,91085,260814,141286,27121,102483,37844,-13881.0,-1218.0,-7530.0,114165,-169729,-31286,64639,0.18259242376988222,-0.27145998768482754,-0.050037985109836945,0.600362606966077,0.600362606966077,0.31507379112682854,98049.62288694215,16115.377113057853,0.8220615918272383,0.45405241145470976
2023-06-13,,618147,23704,51840,93368,252505,126927,33623,102337,34728,-7098.0,-14359.0,6502.0,93304,-159137,-28136,67609,0.15094144273125973,-0.2574420000420612,-0.04551668130719715,0.3852392715361026,0.3852392715361026,-1.0406002165118622,97698.09526568717,-4394.095265687167,0.7117536326910467,0.40838344277332095
2023-06-20,,621664,22583,50735,95175,254236,128005,33379,103786,35282,3517.0,1078.0,-244.0,94626,-159061,-28152,68504,0.15221405775467134,-0.25586329592834717,-0.04528491275029598,0.3894171154811402,0.3894171154811402,0.06615868925603367,97470.53265341405,-2844.5326534140477,0.71874405127012,0.4080773536830185
2023-06-27,,590757,18585,44799,94824,246206,122450,35978,100133,33008,-30906.0,-5556.0,2599.0,86472,-151382,-26214,67125,0.14637490541796372,-0.2562508781106276,-0.0443735749216683,0.28742620495357696,0.28742620495357696,-0.40981384282582484,96655.82653093894,-10183.826530938939,0.6756276570993465,0.4026257835285913
2023-07-03,,609673,21140,48599,90133,249706,137499,38294,100417,34426,18916.0,15049.0,2316.0,99205,-159573,-27459,65991,0.16271837526018046,-0.26173538929885365,-0.04503889790100595,0.40355848552928897,0.40355848552928897,0.6447820694252073,96844.65419531384,2360.3458046861633,0.7429567038219929,0.4244537645590341
2023-07-11,,656397,20461,49830,89577,251079,140681,40062,103395,35393,46723.0,3182.0,1768.0,100619,-161502,-29369,68002,0.1532898535489955,-0.24604317204374793,-0.04474273953110694,0.38970303654864646,0.38970303654864646,0.07282190931451056,97124.23536603132,3494.764633968676,0.7504335963112587,0.3993330255927434
2023-07-18,,676043,22697,63279,84400,264120,166750,30843,105779,41374,19647.0,26069.0,-9219.0,135907,-179720,-40582,64405,0.20103307038161775,-0.2658410781562711,-0.06002872598340638,0.6553419955133237,0.6553419955133237,1.777756644993362,99997.0327463253,35909.967253674695,0.9370280674295142,0.4668741485378889
2023-07-25,,659555,23668,64498,86593,249904,150118,33827,103285,39743,-16488.0,-16632.0,2984.0,116291,-163311,-40830,63542,0.1763173654964332,-0.24760785681254785,-0.0619053755941506,0.4710396317799587,0.4710396317799587,-0.9765572692240463,101203.99328363454,15087.00671636546,0.8333033693606041,0.42392522230898105
2023-08-01,,596100,21261,53179,90411,250580,139967,40630,104093,34137,-63455.0,-10151.0,6803.0,99337,-160169,-31918,69956,0.16664485824526087,-0.2686948498574065,-0.0535447072638819,0.2947176047184189,0.2947176047184189,-0.8647502379283778,101065.6974848468,-1728.6974848467944,0.7436546881279215,0.43533970810266737
2023-08-08,,583740,20703,47940,91044,234135,127251,51669,102328,33188,-12360.0,-12716.0,11039.0,75582,-143091,-27237,69140,0.12947887758248536,-0.24512796793092814,-0.046659471682598416,0.015512300686664173,0.015512300686664173,-1.2106352430054736,99178.01618967296,-23596.016189672955,0.618043951860234,0.3746068455134135
2023-08-15,,594756,23843,44873,89744,210591,124926,78386,105117,31855,11016.0,-2325.0,26717.0,46540,-120847,-21030,73262,0.0782505767070866,-0.20318752564076697,-0.03535903799205052,-0.469472255653194,-0.469472255653194,-1.4504514027730377,95278.90387932681,-48738.90387932681,0.4644768290361471,0.2814381023478536
2023-08-22,,600009,25151,41616,90606,193407,115766,90071,104984,31929,5253.0,-9160.0,11685.0,25695,-102801,-16465,73055,0.04282435763463548,-0.1713324300135498,-0.027441255047840948,-1.062290657689724,-1.062290657689724,-1.036489727580369,90124.54062900631,-64429.54062900631,0.35425347405825,0.2141567876481853
2023-08-29,,597241,27696,47998,85064,209426,138044,79910,104829,36035,-2768.0,22279.0,-10162.0,58134,-124362,-20302,68794,0.09733759068784628,-0.20822749945164515,-0.033992977709165983,-0.2554674128081704,-0.2554674128081704,1.5776767970674486,87754.87095278362,-29620.870952783618,0.5257831172402123,0.3055650901394914
2023-09-05,,586886,24978,48907,83809,220714,134439,68099,105077,31519,-10355.0,-3605.0,-11811.0,66340,-136905,-23929,73558,0.11303728492415904,-0.23327358294455822,-0.04077282470530904,-0.13997340780998066,-0.13997340780998066,0.4025495984658931,86168.58421554038,-19828.58421554038,0.5691744749254426,0.34631086786871723
2023-09-12,,585976,24439,45574,86575,210166,130952,81156,104932,31799,-911.0,-3487.0,13057.0,49796,-123591,-21135,73133,0.0849795896077655,-0.21091478149275739,-0.036068030089969554,-0.43677819265253265,-0.43677819265253265,-0.8085775019828182,83474.31871809295,-33678.31871809295,0.4816937752490535,0.29589437110052286
2023-09-19,,596410,23297,47461,84209,215517,136376,69737,102566,32453,10434.0,5424.0,-11419.0,66639,-131308,-24164,70113,0.11173353900840026,-0.2201639811539042,-0.040515752586308074,-0.15378997060668242,-0.15378997060668242,0.830208805554333,82227.2580723083,-15588.258072308294,0.5707555151335688,0.33189752016230445
2023-09-26,,573822,20683,44965,91008,199601,124420,88776,108416,31534,-22588.0,-11956.0,19040.0,35644,-108593,-24282,76882,0.06211682368399957,-0.18924509691158584,-0.042316258351893093,-0.7780986054399548,-0.7780986054399548,-1.493716350188866,78776.64636324842,-43132.64636324842,0.3991665506122318,0.2513619205955854
2023-10-03,,607491,26236,45782,91477,170955,103165,106169,106799,28527,33669.0,-21254.0,17393.0,-3004,-79478,-19546,78272,-0.004944929225288934,-0.13082992176015776,-0.03217496226281542,-3.2512546140556244,3.2512546140556244,-1.885507532201291,72718.8207067115,-75722.8207067115,0.192154006020547,0.12588499253486882
2023-10-10,,623216,28284,44984,95749,160575,102359,117147,103843,28580,15725.0,-806.0,10978.0,-14788,-64826,-16700,75263,-0.023728530718081692,-0.10401851043618905,-0.026796487895047624,-1.6607240154140073,1.6607240154140073,-0.5732755038452421,66236.83398769583,-81024.83398769583,0.12903467706514404,0.08028997971810736
2023-10-17,,672669,22710,51385,86810,184163,124065,82198,101101,32883,49453.0,21706.0,-34949.0,41867,-97353,-28675,68218,0.06224012106994673,-0.14472645535917367,-0.042628692566477715,-0.6252749874386043,-0.6252749874386043,2.6004164103001384,64431.66109971837,-22564.661099718367,0.43249916976442737,0.2069665764291204
2023-10-24,,740610,23701,63925,81966,211495,151431,60749,103923,41384,67941.0,27366.0,-21449.0,90682,-129529,-40224,62539,0.12244231106790349,-0.17489501897084836,-0.054311986065540566,0.1335401177545695,0.1335401177545695,2.1530945109791264,66376.13064788737,24305.869352112626,0.6939698115633068,0.29733733003875185
2023-10-31,,728673,23265,67316,78167,224670,164939,58596,104831,39751,-11937.0,13508.0,-2153.0,106343,-146503,-44051,65080,0.14594063455075185,-0.20105451965422075,-0.06045372890171586,0.27663198984971554,0.27663198984971554,0.6894295957519602,69336.63948878461,37006.36051121539,0.7449447738063024,0.3469951542049726
2023-11-07,,720170,22120,65878,80888,229989,160609,55373,104860,37532,-8503.0,-4330.0,-3223.0,105236,-149101,-43758,67328,0.14612660899509838,-0.20703583876029272,-0.0607606537345349,0.24329597111710985,0.24329597111710985,-0.04947178740664555,71995.85137850427,33240.148621495726,0.7381368232023813,0.3531624477553911
2023-11-14,,722583,23228,65648,83225,223838,154466,61806,103678,34788,2413.0,-6143.0,6433.0,92660,-140613,-42420,68890,0.12823440352180995,-0.1945977140342355,-0.058706058681148046,0.10399559577120267,0.10399559577120267,-0.585933867029175,73526.52905417062,19133.47094582938,0.6607955523849351,0.32283211755604546
2023-11-21,,763981,25557,70915,78573,234506,173351,58457,106403,37944,41398.0,18885.0,-3348.0,114894,-155933,-45358,68459,0.1503885567834802,-0.20410586127141905,-0.059370586441285844,0.30014089747552253,0.30014089747552253,1.0285793996474677,76590.78616126909,38303.21383873091,0.7975326560232221,0.35449441805489923
2023-11-28,,718454,25900,73903,72931,254847,197628,53218,108677,41521,-45527.0,24277.0,-5240.0,144410,-181916,-48003,67156,0.20100103834065924,-0.2532047980803225,-0.06681429847979133,0.5028243687947193,0.5028243687947193,1.3450721440788667,81614.43163080471,62795.56836919529,0.979053405820275,0.4542058364209817
2023-12-05,,702028,24678,71627,72632,260912,181959,49444,118381,40174,-16426.0,-15669.0,-3774.0,132515,-188280,-46949,78207,0.18876027736785428,-0.2681944309913565,-0.06687624995014443,0.3961848305872349,0.3961848305872349,-0.5405658066592787,85384.84410259695,47130.15589740305,0.9059002238567317,0.45695470835921076
2023-12-12,,659677,24528,66202,73712,246876,161389,50005,112904,35378,-42352.0,-20570.0,561.0,111384,-173164,-41674,77526,0.1688462687042295,-0.26249816197927167,-0.06317334089258834,0.2107167853425425,0.2107167853425425,-0.9563650264333503,87310.70750240459,24073.29249759541,0.7759464711815207,0.43134443068350115
2023-12-19,,702177,26439,71273,69958,260599,177020,45271,115777,38631,42500.0,15632.0,-4733.0,131749,-190641,-44834,77146,0.18762932992678485,-0.2714999209600998,-0.0638499979349936,0.36312916475786816,0.36312916475786816,0.9150027666295146,90602.43287259684,41146.56712740316,0.9011893926348675,0.4591292508868846
2023-12-26,,685284,22405,67270,69854,268004,178676,43169,126005,43705,-16893.0,1655.0,-2102.0,135507,-198150,-44865,82300,0.19773845588106537,-0.2891501917453202,-0.06546920692734691,0.3770472429940411,0.3770472429940411,0.1690175574724227,93928.69710425632,41578.302895743676,0.9243007552089739,0.48688864762638556
2024-01-02,,700881,23294,64884,71317,275886,179464,41948,124485,43912,15598.0,788.0,-1221.0,137516,-204569,-41590,80573,0.196204491204641,-0.29187408418832866,-0.05933960258588833,0.3784636189405962,0.3784636189405962,0.09038617527457267,97157.38620764474,40358.61379235526,0.9366559248234976,0.48807857539296967
2024-01-09,,665286,20542,64032,76049,253688,150474,44186,126186,41331,-35595.0,-28990.0,2238.0,106288,-177639,-43490,84855,0.159762868901495,-0.2670114807766885,-0.06537038206124884,0.1160455525160675,0.1160455525160675,-1.3792205577886039,97833.72797004142,8454.272029958578,0.7446065287446804,0.4267743496781835
2024-01-16,,668529,21639,61122,74046,245531,146608,45974,120144,38530,3242.0,-3865.0,1788.0,100634,-171485,-39483,81614,0.15053049306761562,-0.2565109366983332,-0.05905951723859399,0.059905785455993975,0.059905785455993975,-0.2500720023866282,98041.15552781612,2592.844472183875,0.7098349364099285,0.4070414297659488
2024-01-23,,642602,23657,61351,76257,234251,124608,47993,120056,24267,-25927.0,-22000.0,2019.0,76615,-157994,-37694,95789,0.11922620844628556,-0.24586602593829462,-0.05865839197512613,-0.20668282834631985,-0.20668282834631985,-1.054595173234074,96454.03289612604,-19839.03289612604,0.5621202430444515,0.36509223438458016
2024-01-30,,580408,24377,58062,75597,216307,122948,50972,103340,23868,-62194.0,-1660.0,2979.0,71976,-140710,-33685,79472,0.124009317583493,-0.2424329092638282,-0.05803676034789321,-0.26103371225828337,-0.26103371225828337,-0.20374234182936035,94640.84527419078,-22664.845274190782,0.5335908095741803,0.3664422268473212
2024-02-06,,575677,24297,59392,75819,223882,127187,44596,106082,24243,-4731.0,4240.0,-6376.0,82591,-148063,-35095,81839,0.14346760422945506,-0.25719804682139463,-0.060963005296372795,-0.12423758684174846,-0.12423758684174846,0.4745977346122713,93748.26414276924,-11157.264142769243,0.5988721064672455,0.4006656510508497
2024-02-13,,576184,24479,55766,81366,202512,109364,62964,106888,24036,507.0,-17824.0,18368.0,46400,-121146,-31287,82852,0.08052983074851089,-0.2102557516348944,-0.05430036238423837,-0.6985839247129392,-0.6985839247129392,-1.5919214921069944,90240.98531737893,-43840.98531737893,0.37630070600969223,0.2907855823834053
2024-02-20,,567260,19813,56963,77976,201895,110087,45739,103577,25378,-8924.0,723.0,-17225.0,64348,-123919,-37150,78199,0.1134365194090893,-0.21845185629164757,-0.06549025138384515,-0.37402532106887293,-0.37402532106887293,0.7850512365905147,88322.98640498049,-23974.98640498049,0.4866792944823006,0.33188837570073687
2024-02-27,,551918,20308,58540,77884,200049,115043,47001,104239,28394,-15343.0,4956.0,1262.0,68042,-122165,-38232,75845,0.12328280650386471,-0.2213462869484235,-0.06927115984620903,-0.3239737163142371,-0.3239737163142371,0.16205263243036747,86820.69111572267,-18778.69111572267,0.5093970628028831,0.3446290934522882
